name,title,type,description,plan,dataset_name,dataset_link
adresa_znak_cisla_orientacniho,adresa_znak_cisla_orientacniho,string,"Adresa umístění (identifikace). Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_psc,adresa_psc,string,Adresa umístění (identifikace). Poštovní směrovací číslo.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_kod_okresu,adresa_kod_okresu,string,Adresa umístění (identifikace). Okres - LAU 1 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_nazev_okresu,adresa_nazev_okresu,string,Adresa umístění (identifikace). Název okresu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_kod_kraje,adresa_kod_kraje,string,Adresa umístění (identifikace). Kraj - NUTS 3 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_nazev_kraje,adresa_nazev_kraje,string,Adresa umístění (identifikace). Název kraje.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_budova,adresa_budova,string,"Adresa umístění (identifikace). Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_patro,adresa_patro,string,Adresa umístění (identifikace). Číslo patra nebo jiné označení patra.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_mistnost,adresa_mistnost,string,Adresa umístění (identifikace). Číslo místnosti nebo jiné označení místnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
adresa_text,adresa_text,string,Adresa umístění (identifikace). Celá adresa jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
katastr,katastr,string,Katastrální území.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
ucel_uziti,ucel_uziti,string,Účel užití.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
vlastnictvi,vlastnictvi,string,Typ vlastnictvní(státní; nestátní; podíl státní i nestátní).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
plocha_celkem,plocha_celkem,double,Celková plocha objektu - celkem (m2).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
plocha_volna_celkem,plocha_volna_celkem,double,Volná plocha objektu - celkem (m2).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
org_plocha_celkem,org_plocha_celkem,double,Organizací užívaná plocha objektu - celkem (m2).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
org_uzivani_vztah,org_uzivani_vztah,string,Užívací vztah - (bezúplatný/úplatný).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
org_uzivani_vztah_cena_castka,org_uzivani_vztah_cena_castka,double,Užívací vztah - částka za úplatný vztah za rok. Částka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
org_uzivani_vztah_cena_mena,org_uzivani_vztah_cena_mena,string,Užívací vztah - částka za úplatný vztah za rok. Zkratka měny dle ISO 4217.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
org_vydaje_provoz_castka,org_vydaje_provoz_castka,double,Výdaje za provoz a údržbu (včetně případných oprav nad 40 tis.) Částka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
org_vydaje_provoz_mena,org_vydaje_provoz_mena,string,Výdaje za provoz a údržbu (včetně případných oprav nad 40 tis.) Zkratka měny dle ISO 4217.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_ic,uzivatel_ic,string,Další uživatelé objektu a spoluvlastníci. IČ (PO nebo PFO) nebo zahraniční identifikátor.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_nazev,uzivatel_nazev,string,Další uživatelé objektu a spoluvlastníci. Název.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_stat_registrace_nazev,uzivatel_stat_registrace_nazev,string,"Další uživatelé objektu a spoluvlastníci. Název státu, ve kterém byla provedena registrace, pokud to není ČR.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_stat_registrace_kod,uzivatel_stat_registrace_kod,string,"Další uživatelé objektu a spoluvlastníci. Kód státu, ve kterém byla provedena registrace, pokud to není ČR. Kód je uveden dle číselníku kódů států zveřejněném http://www.mvcr.cz/clanek/kody-statu.aspx",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_fyz_osoba_jmeno,uzivatel_fyz_osoba_jmeno,string,Další uživatelé objektu a spoluvlastníci (fyzická osoba). Jméno.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_fyz_osoba_prijmeni,uzivatel_fyz_osoba_prijmeni,string,Další uživatelé objektu a spoluvlastníci (fyzická osoba). Příjmení.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_fyz_osoba_tituly_pred,uzivatel_fyz_osoba_tituly_pred,string,Další uživatelé objektu a spoluvlastníci (fyzická osoba). Tituly před jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_fyz_osoba_tituly_za,uzivatel_fyz_osoba_tituly_za,string,Další uživatelé objektu a spoluvlastníci (fyzická osoba). Tituly za jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uzivatel_fyz_osoba_text,uzivatel_fyz_osoba_text,string,Další uživatelé objektu a spoluvlastníci (fyzická osoba). Celé jméno jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uziv_plocha_celkem,uziv_plocha_celkem,double,Užívaná plocha objektu - celkem (m2).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uziv_uzivani_vztah,uziv_uzivani_vztah,string,Užívací vztah - (bezúplatný/úplatný).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uziv_uzivani_vztah_cena_castka,uziv_uzivani_vztah_cena_castka,double,Užívací vztah - částka za úplatný vztah za rok. Částka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uziv_uzivani_vztah_cena_mena,uziv_uzivani_vztah_cena_mena,string,Užívací vztah - částka za úplatný vztah za rok. Zkratka měny dle ISO 4217.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uziv_vydaje_provoz_castka,uziv_vydaje_provoz_castka,double,Výdaje za provoz a údržbu (včetně oprav nad 40 tis.). Částka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
uziv_vydaje_provoz_mena,uziv_vydaje_provoz_mena,string,Výdaje za provoz a údržbu (včetně oprav nad 40 tis.). Zkratka měny dle ISO 4217.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,"Pronajatý/vlastněný/spravovaný majetek, který není v CRABU ",/datova-sada:pronajaty-vlastneny-majetek-ne-v-crab
id,id,string,Jednoznačné ID kontroly v rámci datové sady.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_kod_adm,adresa_kod_adm,string,"Místo, na kterém byla provedena kontrola. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_kod_obce,adresa_kod_obce,string,"Místo, na kterém byla provedena kontrola. Obec - LAU 2 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_nazev_obce,adresa_nazev_obce,string,"Místo, na kterém byla provedena kontrola. Název obce.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_nazev_momc,adresa_nazev_momc,string,"Místo, na kterém byla provedena kontrola. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_nazev_mop,adresa_nazev_mop,string,"Místo, na kterém byla provedena kontrola. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_kod_casti_obce,adresa_kod_casti_obce,string,"Místo, na kterém byla provedena kontrola. Kód části obce vedené v ISÚI.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_nazev_casti_obce,adresa_nazev_casti_obce,string,"Místo, na kterém byla provedena kontrola. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_nazev_ulice,adresa_nazev_ulice,string,"Místo, na kterém byla provedena kontrola. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_typ_so,adresa_typ_so,string,"Místo, na kterém byla provedena kontrola. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_cislo_domovni,adresa_cislo_domovni,string,"Místo, na kterém byla provedena kontrola. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_cislo_orientacni,adresa_cislo_orientacni,string,"Místo, na kterém byla provedena kontrola. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_znak_cisla_orientacniho,adresa_znak_cisla_orientacniho,string,"Místo, na kterém byla provedena kontrola. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_psc,adresa_psc,string,"Místo, na kterém byla provedena kontrola. Poštovní směrovací číslo.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_kod_okresu,adresa_kod_okresu,string,"Místo, na kterém byla provedena kontrola. Okres - LAU 1 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_nazev_okresu,adresa_nazev_okresu,string,"Místo, na kterém byla provedena kontrola. Název okresu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_kod_kraje,adresa_kod_kraje,string,"Místo, na kterém byla provedena kontrola. Kraj - NUTS 3 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_nazev_kraje,adresa_nazev_kraje,string,"Místo, na kterém byla provedena kontrola. Název kraje.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_budova,adresa_budova,string,"Místo, na kterém byla provedena kontrola. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_patro,adresa_patro,string,"Místo, na kterém byla provedena kontrola. Číslo patra nebo jiné označení patra.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_mistnost,adresa_mistnost,string,"Místo, na kterém byla provedena kontrola. Číslo místnosti nebo jiné označení místnosti.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
adresa_text,adresa_text,string,"Místo, na kterém byla provedena kontrola. Celá adresa jako jeden řetězec.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
datum_od,datum_od,date,Datum zahájení kontroly.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
datum_do,datum_do,date,Datum ukončení kontroly.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
subjekt_ic,subjekt_ic,string,"Subjekt, který byl kontrolován. IČ.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
subjekt_nazev,subjekt_nazev,string,"Subjekt, který byl kontrolován. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
kontrolni_organ_ic,kontrolni_organ_ic,string,"Organizace, která kontrolu provedla. IČ.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
kontrolni_organ_nazev,kontrolni_organ_nazev,string,"Organizace, která kontrolu provedla. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
vysledek,vysledek,string,Popis výsledku kontroly.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
url,url,URL,Odkaz na dokument s výsledky kontroly nebo Protokol o kontrole.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
predmet,predmet,string,Předmět kontroly.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
navazuje,navazuje,string,"ID předcházející kontroly, pokud se jedná o navazující kontrolu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Provedené kontroly,/datova-sada:provedene-kontroly
vydavatel_ic,vydavatel_ic,string,Organizace - vydavatel předpisu. IČ.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
vydavatel_nazev,vydavatel_nazev,string,Organizace - vydavatel předpisu. Název.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
id,id,string,Identifikátor předpisu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
typ,typ,string,Typ (Předpis; Vyhláška; Nařízení; ...).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
nazev,nazev,string,Název předpisu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
vydano,vydano,date,Datum vydání.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
ucinnost_od,ucinnost_od,date,Datum začátku účinnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
ucinnost_do,ucinnost_do,date,Datum konce účinnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
ovlivnen_ic,ovlivnen_ic,string,Jaká organizace je předpisem ovlivněna. IČ.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
ovlivnen_nazev,ovlivnen_nazev,string,Jaká organizace je předpisem ovlivněna. Název.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
ovlivnena_skupina,ovlivnena_skupina,string,Skupina ovlivněná předpisem (občané; zaměstnanci;...).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
oblast_dopadu,oblast_dopadu,string,Územní platnost pro předpis/vyhlášku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
obsah,obsah,string,Plné znění předpisu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
url,url,URL,Odkaz na dokument s předpisem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
garant_jmeno,garant_jmeno,string,Garant předpisu. Jméno.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
garant_prijmeni,garant_prijmeni,string,Garant předpisu. Příjmení.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
garant_tituly_pred,garant_tituly_pred,string,Garant předpisu. Tituly před jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
garant_tituly_za,garant_tituly_za,string,Garant předpisu. Tituly za jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
garant_text,garant_text,string,Garant předpisu. Celé jméno jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
puvodni_predpis_id,puvodni_predpis_id,string,"Pokud je relevantní - ID původního dokumentu, který je nahrazen/aktualizován.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Předpisy,/datova-sada:predpisy
prijemce_nazev,prijemce_nazev,string,Název příjemce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
prijemce_zeme,prijemce_zeme,string,"Země původu, 3-písmenný ISO kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
prijemce_ico,prijemce_ico,string,IČO příjemce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
platce_nazev,platce_nazev,string,Název plátce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
platce_zeme,platce_zeme,string,"Země původu, 3-písmenný ISO kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
platce_ico,platce_ico,string,IČO plátce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
typ_transakce,typ_transakce,string,"Popis typu transakce, např. Přijaté faktury, Jiné přijaté platby, Vystavené faktury, Jiné odchozí platby.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
castka_bez_dph,castka_bez_dph,double,Částka v Kč bez DPH.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
castka_s_dph,castka_s_dph,double,Částka v Kč s DPH.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
mena,mena,string,"Měna, 3-písmenný, ISO 4217 formát.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
datum_uhrady,datum_uhrady,date,Datum úhrady daňového dokladu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
datum_vystaveni,datum_vystaveni,date,Datum vystavení daňového dokladu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
datum_splatnosti,datum_splatnosti,date,Datum splatnosti daňového dokladu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
datum_prijeti,datum_prijeti,date,Datum přijetí daňového dokladu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
identifikator_prijemce,identifikator_prijemce,string,Identifikátor dokladu přidělený příjemcem plnění.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
identifikator_platce,identifikator_platce,string,Identifikátor dokladu přidělený plátcem plnění.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
ucel_platby,ucel_platby,string,Účel platby.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
castka_uhrazena,castka_uhrazena,double,Uhrazená částka v Kč.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
polozka_rozpoctu_cislo,polozka_rozpoctu_cislo,string,Číslo rozpočtové položky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
polozka_rozpoctu_nazev,polozka_rozpoctu_nazev,string,Název rozpočtové položky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
kapitola_rozpoctu_cislo,kapitola_rozpoctu_cislo,string,Číslo kapitoly rozpočtu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
kapitola_rozpoctu_nazev,kapitola_rozpoctu_nazev,string,Název kapitoly rozpočtu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
castka_bez_dph_czk,castka_bez_dph_czk,double,Částka v Kč bez DPH (jen pokud bylo plnění v jiné měně).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
url,url,URL,URL daňového dokladu ke stažení.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
identifikator_smlouvy,identifikator_smlouvy,string,Identifikátor smlouvy.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přehled daňových dokladů,/datova-sada:faktury
adresa_kod_adm,adresa_kod_adm,string,"Místo přestupku. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_kod_obce,adresa_kod_obce,string,Místo přestupku. Obec - LAU 2 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_nazev_obce,adresa_nazev_obce,string,Místo přestupku. Název obce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_nazev_momc,adresa_nazev_momc,string,"Místo přestupku. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
